ID,Título,Medio,Ciudad del medio (o país),Mes,Fecha de publicación,Link,KW de búsqueda,Mención en título KW_G1,Mención en título KW_G2,Mención unifficada,
2209,¿Podría partir el himno nacional con la frase “Pluri Chile es tu cielo azulado”?,Pauta.cl,Región Metropolitana,Abril 2022,,https://www.pauta.cl/factchecking/himno-nacional-pluri-chile-es-tu-cielo-azulado-convencion-constitucion,Plurinacional ,Sí,No,Sí,
2214,Artículo que define a Chile como un Estado plurilingüe es aprobado por la Convención,24horas.cl,Región Metropolitana,Abril 2022,,https://www.24horas.cl/convencionconstituyente/articulo-que-define-a-chile-como-un-estado-plurilingue-es-aprobado-por-la-convencion-5258790,Plurinacional ,Sí,No,Sí,
2226,"Elisa Loncon y plurinacionalidad: ""Es la mejor solución entre los pueblos para mantener la unidad de Chile""",Eldinamo.cl,Región Metropolitana,Mayo 2022,,https://www.eldinamo.cl/politica/Elisa-Loncon-y-plurinacionalidad-Es-la-mejor-solucion-entre-los-pueblos-para-mantener-la-unidad-de-Chile-20220517-0059.html,Plurinacionalidad,Sí,No,Sí,
2227,Radiografía Constitucional: ¿Qué es la plurinacionalidad?,T13.cl,Región Metropolitana,Mayo 2022,18/01/1900,https://www.t13.cl/noticia/convencion-constitucional/politica/radiografia-constitucional-es-plurinacionalidad,Plurinacionalidad,Sí,No,Sí,
2228,Columna de Álvaro Vergara: La plurinacionalidad explicada,Cnnchile.com,Región Metropolitana,Mayo 2022,30/01/1900,https://www.cnnchile.com/opinion/columna-alvaro-vergara-plurinacionalidad-explicada_20220531/,Plurinacionalidad,Sí,No,Sí,
2229,Plurinacionalidad: equilibrios precarios,Elmostrador.cl,Región Metropolitana,Mayo 2022,,https://www.elmostrador.cl/noticias/opinion/2022/05/28/plurinacionalidad-equilibrios-precarios/,Plurinacionalidad,Sí,No,Sí,
2230,Verónica Figueroa Huencho: “Nuestro programa de educación superior está atravesado por la plurinacionalidad”,Elpais.com,España,Mayo 2022,,https://elpais.com/chile/2022-05-31/veronica-figueroa-huencho-nuestro-programa-de-educacion-superior-esta-atravesado-por-la-plurinacionalidad.html,Plurinacionalidad,Sí,No,Sí,
2231,Plurinacionalidad para todxs en Chile,Cooperativa.cl,Región Metropolitana,Mayo 2022,23/01/1900,https://opinion.cooperativa.cl/opinion/politica/plurinacionalidad-para-todxs-en-chile/2022-05-24/115512.html,Plurinacionalidad,Sí,No,Sí,
2232,Ilustradora Carola Josefa reflexiona sobre plurinacionalidad en la nueva Constitución,Elmostrador.cl,Región Metropolitana,Mayo 2022,,https://www.elmostrador.cl/cultura/2022/05/26/ilustradora-carola-josefa-reflexiona-sobre-plurinacionalidad-en-la-nueva-constitucion/,Plurinacionalidad,Sí,No,Sí,
2233,Borrador de Constitución tiene normas indigenistas con mayor desarrollo que en otros países americanos,Emol.com,Región Metropolitana,Mayo 2022,12/01/1900,https://www.emol.com/noticias/Nacional/2022/05/13/1060796/cronica-constitucional.html,Plurinacionalidad,No,Sí,Sí,
2234,Plurinacionalidad para todos y todas en Chile,Elmostrador.cl,Región Metropolitana,Mayo 2022,,https://www.elmostrador.cl/destacado/2022/05/19/plurinacionalidad-para-todos-y-todas-en-chile/,Plurinacionalidad,Sí,No,Sí,
2235,Los riesgos de la plurinacionalidad II,Ellibero.cl,Región Metropolitana,Mayo 2022,08/01/1900,https://ellibero.cl/opinion/los-riesgos-de-la-plurinacionalidad-ii/,Plurinacionalidad,Sí,No,Sí,
2236,"Salvador Millaleo, el «hombre símbolo» de la plurinacionalidad que rompió con el gobierno",Ellibero.cl,Región Metropolitana,Mayo 2022,04/01/1900,https://ellibero.cl/libero-constituyente/salvador-millaleo-el-hombre-simbolo-de-la-plurinacionalidad-que-rompio-con-el-gobierno/,Plurinacionalidad,Sí,No,Sí,
2237,Dos preguntas en torno a la plurinacionalidad,Latercera.com,Región Metropolitana,Mayo 2022,,https://www.latercera.com/la-tercera-pm/noticia/dos-preguntas-en-torno-a-la-plurinacionalidad/VEXQEBGCVJE3XBW22KOBKVWVJU/,Plurinacionalidad,Sí,No,Sí,
2238,“Construir la plurinacionalidad requiere de mayor convicción”: Salvador Millaleo arremetió contra estado de excepción del Gobierno,Radio.uchile.cl,Región Metropolitana,Mayo 2022,,https://radio.uchile.cl/2022/05/17/construir-la-plurinacionalidad-requiere-de-mayor-conviccion-salvador-millaleo-arremetio-contra-estado-de-excepcion-del-gobierno/,Plurinacionalidad,Sí,No,Sí,
2239,Interculturalidad y plurinacionalidad.,Diarioconstitucional.cl,Región Metropolitana,Mayo 2022,15/01/1900,https://www.diarioconstitucional.cl/cartas-al-director/interculturalidad-y-plurinacionalidad/,Plurinacionalidad,Sí,No,Sí,
2240,Arrau y Baradit mostraron sus diferencias ante la plurinacionalidad,Cooperativa.cl,Región Metropolitana,Mayo 2022,01/01/1900,https://cooperativa.cl/noticias/pais/politica/constitucion/arrau-y-baradit-mostraron-sus-diferencias-ante-la-plurinacionalidad/2022-05-02/173645.html,Plurinacionalidad,Sí,No,Sí,
2241,"Plurinacionalidad y Nueva Constitución, el desafío de reconocer lo preexistente",Laneta.cl,Región Metropolitana,Mayo 2022,,https://laneta.cl/plurinacionalidad-y-nueva-constitucion-el-desafio-de-reconocer-lo-preexistente/,Plurinacionalidad,Sí,No,Sí,
2242,"Arturo Fontaine y avances en el proceso constituyente: ""La plurinacionalidad es un paso positivo""",Emol.com,Región Metropolitana,Mayo 2022,,https://www.emol.com/noticias/Nacional/2022/05/09/1060427/arturo-fontaine-avances-plurinacionalidad-convencion.html,Plurinacionalidad,Sí,No,Sí,
2243,Harry Jürgensen (RN): “Lamentablemente la nueva Constitución está generando un impulso hacia la separación y fragmentación de nuestra nación”,Radio.uchile.cl,Región Metropolitana,Mayo 2022,06/01/1900,https://radio.uchile.cl/2022/05/07/harry-jurgensen-rn-lamentablemente-la-nueva-constitucion-esta-generando-un-impulso-hacia-la-separacion-y-fragmentacion-de-nuestra-nacion/,Plurinacionalidad,No,Sí,Sí,
2244,"Jorge Contesse y el Estado Plurinacional: “Dentro de la unidad del Estado –es decir, que Chile no se fragmenta– se reconoce la existencia de distintas naciones""",Elmostrador.cl,Región Metropolitana,Mayo 2022,05/01/1900,https://www.elmostrador.cl/tv/destacados-tv/2022/05/06/jorge-contesse-y-el-estado-plurinacional-dentro-de-la-unidad-del-estado-es-decir-que-chile-no-se-fragmenta-se-reconoce-la-existencia-de-distintas-naciones/,Plurinacionalidad,Sí,No,Sí,
2246,"""La vía política mapuche"", libro entrega claves sobre el Estado Plurinacional",Concierto.cl,Región Metropolitana,Mayo 2022,,https://www.concierto.cl/2022/05/la-via-politica-mapuche-libro-entrega-claves-sobre-el-estado-plurinacional/,Plurinacionalidad,Sí,No,Sí,
2247,Aseguran que la plurinacionalidad le abrirá la puerta a la indepedencia mapuche en Chile,Memo.com.ar,Argentina,Mayo 2022,,https://www.memo.com.ar/poder/aseguran-plurinacionalidad-puerta-independencia-mapuche-chile/,Plurinacionalidad,Sí,No,Sí,
2248,El Café Diario: ¿Qué significa ser un Estado plurinacional? La advertencia de una historiadora,Latercera.com,Región Metropolitana,Mayo 2022,08/01/1900,https://www.latercera.com/podcast/noticia/el-cafe-diario-que-significa-ser-un-estado-plurinacional-la-advertencia-de-una-historiadora/BBDYKQE2YBD3DJDOSJZ65AY244/,Plurinacionalidad,Sí,No,Sí,
2249,Observatorio Nueva Constitución: Plurinacionalidad actualiza el texto constitucional a una realidad,Cooperativa.cl,Región Metropolitana,Mayo 2022,,https://cooperativa.cl/noticias/pais/politica/constitucion/observatorio-nueva-constitucion-plurinacionalidad-actualiza-el-texto/2022-05-25/105810.html,Plurinacionalidad,Sí,No,Sí,
2250,"FALSO: Soledad Alvear para Saca la Voz: “No vamos a tener un Estado o una República o una nación, sino que vamos a tener distintas naciones”",Plataformacontexto.cl,Región Metropolitana,Mayo 2022,,https://plataformacontexto.cl/contexto_factual/falso-soledad-alvear-para-saca-la-voz-no-vamos-a-tener-un-estado-o-una-republica-o-una-nacion-sino-que-vamos-a-tener-distintas-naciones/,Plurinacionalidad,No,Sí,Sí,
2251,"Académico UDP Claudio Fuentes: El debate de la plurinacionalidad se trata de reconocer que hay un pueblo que tiene ciertas costumbres, y tu lo aceptas como entidad colectiva»",Elciudadano.com,Región Metropolitana,Mayo 2022,,https://www.elciudadano.com/especiales/proceso-constituyente/academico-udp-claudio-fuentes-el-debate-de-la-plurinacionalidad-se-trata-de-reconocer-que-hay-un-pueblo-que-tiene-ciertas-costumbres-y-tu-lo-aceptas-como-entidad-colectiva/05/11/,Plurinacionalidad,Sí,No,Sí,
2252,La urgente necesidad de plurinacionalidad para todxs en Chile,Elciudadanoweb.com,Argentina,Mayo 2022,,https://www.elciudadanoweb.com/la-urgente-necesidad-de-plurinacionalidad-para-todxs-en-chile/,Plurinacionalidad,Sí,No,Sí,
2253,Recopilación de normas con perspectiva Plurinacional en el texto borrador de la Nueva Constitución del Estado de Chile,Revistadefrente.cl,Región Metropolitana,Mayo 2022,14/01/1900,https://www.revistadefrente.cl/recopilacion-de-normas-con-perspectiva-plurinacional-en-el-borrador-de-la-nueva-constitucion/,Plurinacionalidad,Sí,No,Sí,
2255,Pleno rechaza en su totalidad segundo informe emanado de consulta indígena,Latercera.com,Región Metropolitana,Mayo 2022,,https://www.latercera.com/politica/noticia/pleno-rechaza-en-su-totalidad-segundo-informe-emanado-de-consulta-indigena/UKO3KZPS6NALTBG7GUPZSUWXKY/,Plurinacionalidad,No,Sí,Sí,
2257,Una Constitución indigenista para Chile,Ellibero.cl,Región Metropolitana,Mayo 2022,24/01/1900,https://ellibero.cl/opinion/opinion-constituyente/una-constitucion-indigenista-para-chile/,Plurinacionalidad,No,Sí,Sí,
2258,"(Video) Francisca Linconao: “Chileno, chilena, como ya saben y se habrán dado cuenta, está constitución será indigenista y plurinacional. Todo el sur de Chile nos pertenece”: #Falso",Fastcheck.cl,Región Metropolitana,Mayo 2022,15/01/1900,https://www.fastcheck.cl/2022/05/16/video-francisca-linconao-chileno-chilena-como-ya-saben-y-se-habran-dado-cuenta-esta-constitucion-sera-indigenista-y-plurinacional-todo-el-sur-de-chile-nos-pertenece-falso/,Plurinacionalidad,Sí,No,Sí,
2260,"Tierras, territorios y recursos indígenas",Diarioconcepcion.cl,Región del Biobío,Mayo 2022,,https://www.diarioconcepcion.cl/opinion/2022/05/06/tierras-territorios-y-recursos-indigenas.html,Plurinacionalidad,No,Sí,Sí,
2261,¿De qué se trata el Estado Plurinacional? Javier Couso te lo explica en Contigo en la Mañana,Chilevision.cl,Región Metropolitana,Mayo 2022,15/01/1900,https://www.chilevision.cl/contigo-en-la-manana/mejores-momentos/de-que-se-trata-el-estado-plurinacional-javier-couso-te-lo-explica-en,Plurinacionalidad,Sí,No,Sí,
2264,La huella indígena del borrador de nueva Constitución,Latercera.com,Región Metropolitana,Mayo 2022,,https://www.latercera.com/la-tercera-sabado/noticia/la-huella-indigena-del-borrador-de-nueva-constitucion/IL5CULHDUBHM3G5SZCRXU4HUDQ/,Plurinacionalidad,No,Sí,Sí,
2265,El Particularismo Nacional: Una respuesta a Hugo Herrera,Lavozdelosquesobran.cl,Región Metropolitana,Mayo 2022,,https://lavozdelosquesobran.cl/opinion/el-particularismo-nacional-una-respuesta-a-hugo-herrera/24052022,Plurinacionalidad,No,Sí,Sí,
2271,"René Tapia Herrera: Escaños reservados, consulta indígena y sus resultados",Ellibero.cl,Región Metropolitana,Mayo 2022,,https://ellibero.cl/opinion/opinion-constituyente/rene-tapia-herrera-escan%CC%83os-reservados-consulta-indigena-y-sus-resultados/,Plurinacionalidad,No,Sí,Sí,
2276,VERDADRO: Convencional Katerine Montealegre sobre la Consulta Indígena: “Participó menos de 1% del padrón indígena”,Plataformacontexto.cl,Región Metropolitana,Mayo 2022,,https://plataformacontexto.cl/contexto_factual/verdadro-convencional-katerine-montealegre-sobre-la-consulta-indigena-participo-menos-de-1-del-padron-indigena/,Plurinacionalidad,No,Sí,Sí,
2277,Reinstalación del Estado de Excepción en zona del conflicto mapuche fractura relaciones al interior de Apruebo Dignidad,Elmostrador.cl,Región Metropolitana,Mayo 2022,,https://www.elmostrador.cl/destacado/2022/05/17/reinstalacion-del-estado-de-excepcion-en-zona-del-conflicto-mapuche-fractura-relaciones-al-interior-de-apruebo-dignidad/,Plurinacionalidad,No,Sí,Sí,
2280,Columna de Alfredo Jocelyn-Holt: Un nacionalismo al cubo,Latercera.com,Región Metropolitana,Mayo 2022,,https://www.latercera.com/opinion/noticia/columna-de-alfredo-jocelyn-holt-un-nacionalismo-al-cubo/WLILPCH2UJHYLM2QCF4FXRPILE/,Plurinacionalidad,No,Sí,Sí,
2302,Día histórico para los pueblos indígenas: Convención aprueba el derecho a territorio y la restitución como mecanismo de reparación,Interferencia.cl,Región Metropolitana,Mayo 2022,,https://interferencia.cl/articulos/dia-historico-para-los-pueblos-indigenas-convencion-aprueba-el-derecho-territorio-y-la,Plurinacionalidad,No,Sí,Sí,
2304,Los riesgos y dudas que abren las Autonomías Territoriales Indígenas,Pauta.cl,Región Metropolitana,Mayo 2022,31/12/1899,https://www.pauta.cl/nacional/autonomias-territoriales-indigenas-riesgos-covencion-pueblos-originarios,Plurinacionalidad,No,Sí,Sí,
2306,Este miércoles se realizará Seminario “Derechos de las Mujeres Indígenas”,Radio.uchile.cl,Región Metropolitana,Mayo 2022,16/01/1900,https://radio.uchile.cl/2022/05/17/este-miercoles-se-realizara-seminario-derechos-de-las-mujeres-indigenas/,Plurinacionalidad,No,Sí,Sí,
2314,"Fernando Pairican, historiador: “Cuando tú te atreves a resolver los conflictos étnicos también sanas a la sociedad no indígena”",Latercera.com,Región Metropolitana,Mayo 2022,,https://www.latercera.com/la-tercera-domingo/noticia/fernando-pairican-historiador-cuando-tu-te-atreves-a-resolver-los-conflictos-etnicos-tambien-sanas-a-la-sociedad-no-indigena/NSKMETTJ5JAHVGACZ3KG4BPTZE/,Plurinacionalidad,No,Sí,Sí,
2315,Naciones abigarradas en andinoamérica,Larepublica.pe,Perú,Mayo 2022,,https://larepublica.pe/domingo/2022/05/15/naciones-abigarradas-en-andinoamerica/,Plurinacionalidad,No,Sí,Sí,
2319,Abdicando a la nación moderna,Latribuna.cl,Región del Biobío,Mayo 2022,,https://www.latribuna.cl/opinion/2022/05/16/abdicando-a-la-nacion-moderna.html,Plurinacionalidad,No,Sí,Sí,
2321,Pedro Cayuqueo: “El gobierno ha actuado con improvisación total en materia indígena”,Eldesconcierto.cl,Región Metropolitana,Mayo 2022,,https://www.eldesconcierto.cl/reportajes/2022/05/20/pedro-cayuqueo-el-gobierno-ha-actuado-con-improvisacion-total-en-materia-indigena.html,Plurinacionalidad,No,Sí,Sí,
2330,Claudio Alvarado Lincopi y conflicto en el Wallmapu: “Hay una trayectoria de desconfianzas que hace necesaria la entrada de un actor neutral e internacional”,Radio.uchile.cl,Región Metropolitana,Mayo 2022,,https://radio.uchile.cl/2022/05/18/claudio-alvarado-lincopi-y-conflicto-en-el-wallmapu-hay-una-trayectoria-de-desconfianzas-que-hace-necesaria-la-entrada-de-un-actor-neutral-e-internacional/,Plurinacionalidad,No,Sí,Sí,
2339,"Elisa Loncón, por muerte de Segundo Catril: “Hay un responsable en términos macro que es un sistema de explotación de las tierras indígenas",Mapuexpress.org,Región de La Araucanía,Mayo 2022,25/01/1900,https://www.mapuexpress.org/2022/05/26/elisa-loncon-por-muerte-de-segundo-catril-hay-un-responsable-en-terminos-macro-que-es-un-sistema-de-explotacion-de-las-tierras-indigenas/,Plurinacionalidad,No,Sí,Sí,
2351,El proyecto decolonial indígena,Pressenza.com,Italia,Mayo 2022,22/01/1900,https://www.pressenza.com/es/2022/05/el-proyecto-decolonial-indigena/,Plurinacionalidad,No,Sí,Sí,
2380,Comunidades Mapuche-Williche de Quinchao inician recuperación de su ancestral Espacio Costero Marino en Chiloe,Mapuexpress.org,Región de La Araucanía,Mayo 2022,09/01/1900,https://www.mapuexpress.org/2022/05/10/comunidades-mapuche-williche-de-quinchao-inician-recuperacion-de-su-ancestral-espacio-costero-marino-en-chiloe/,Plurinacionalidad,No,Sí,Sí,
2391,"Medio ambiente, minería e interculturalidad marcan conversaciones en Antofagasta",Plataformacontexto.cl,Región Metropolitana,Mayo 2022,18/01/1900,https://plataformacontexto.cl/contexto_factual/medio-ambiente-mineria-e-interculturalidad-marcan-conversaciones-en-antofagasta/,Plurinacionalidad,No,Sí,Sí,
2392,"“Chile es un Estado social y democrático de derecho. Es plurinacional, intercultural y ecológico”: Armonización define primer artículo de la Nueva Constitución",Latercera.com,Región Metropolitana,Mayo 2022,27/01/1900,https://www.latercera.com/politica/noticia/chile-es-un-estado-social-y-democratico-de-derecho-es-plurinacional-intercultural-y-ecologico-armonizacion-define-primer-articulo-de-la-nueva-constitucion/35IKRQHD3NHSBGYUZRN4E53TEM/,Plurinacional,Sí,No,Sí,
2393,¿Qué es un Estado Plurinacional?,Rockandpop.cl,Región Metropolitana,Mayo 2022,15/01/1900,https://www.rockandpop.cl/2022/05/que-es-un-estado-plurinacional/,Plurinacional,Sí,No,Sí,
2394,"""Solo"" sin tilde y plurinacional en minúscula: Comisión de Armonización aprueba propuesta de corrección de ortografía",Emol.com,Región Metropolitana,Mayo 2022,18/01/1900,https://www.emol.com/noticias/Nacional/2022/05/19/1061444/comision-armonizacion-ortografia-redaccion-constitucion.html,Plurinacional,Sí,No,Sí,
2395,#CartasAlDirector – Estado Plurinacional,Granvalparaiso.cl,Región de Valparaíso,Mayo 2022,07/01/1900,https://www.granvalparaiso.cl/cartas-comunicados/cartasaldirector-estado-plurinacional/,Plurinacional,Sí,No,Sí,
